match_id,inning,over,runs_scored,wickets,cumulative_score,batting_team,bowling_team
335982,1,0,3,0,3,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,1,18,0,21,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,2,6,0,27,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,3,23,0,50,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,4,10,0,60,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,5,1,1,61,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,6,7,0,68,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,7,5,0,73,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,8,4,0,77,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,9,10,0,87,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,10,15,0,102,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,11,10,0,112,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,12,12,1,124,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,13,6,0,130,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,14,24,0,154,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,15,4,0,158,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,16,14,0,172,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,17,7,1,179,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,18,21,0,200,Kolkata Knight Riders,Royal Challengers Bangalore
335982,1,19,22,0,222,Kolkata Knight Riders,Royal Challengers Bangalore
335982,2,0,4,0,4,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,1,5,1,9,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,2,3,1,12,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,3,4,0,16,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,4,8,1,24,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,5,2,1,26,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,6,7,0,33,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,7,5,1,38,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,8,5,2,43,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,9,8,0,51,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,10,5,0,56,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,11,3,1,59,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,12,11,0,70,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,13,7,1,77,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,14,4,0,81,Royal Challengers Bangalore,Kolkata Knight Riders
335982,2,15,1,1,82,Royal Challengers Bangalore,Kolkata Knight Riders
335983,1,0,5,0,5,Chennai Super Kings,Kings XI Punjab
335983,1,1,15,0,20,Chennai Super Kings,Kings XI Punjab
335983,1,2,7,1,27,Chennai Super Kings,Kings XI Punjab
335983,1,3,6,0,33,Chennai Super Kings,Kings XI Punjab
335983,1,4,9,0,42,Chennai Super Kings,Kings XI Punjab
335983,1,5,11,0,53,Chennai Super Kings,Kings XI Punjab
335983,1,6,9,1,62,Chennai Super Kings,Kings XI Punjab
335983,1,7,8,1,70,Chennai Super Kings,Kings XI Punjab
335983,1,8,13,0,83,Chennai Super Kings,Kings XI Punjab
335983,1,9,5,0,88,Chennai Super Kings,Kings XI Punjab
335983,1,10,19,0,107,Chennai Super Kings,Kings XI Punjab
335983,1,11,20,0,127,Chennai Super Kings,Kings XI Punjab
335983,1,12,6,1,133,Chennai Super Kings,Kings XI Punjab
335983,1,13,10,0,143,Chennai Super Kings,Kings XI Punjab
335983,1,14,18,0,161,Chennai Super Kings,Kings XI Punjab
335983,1,15,8,1,169,Chennai Super Kings,Kings XI Punjab
335983,1,16,14,0,183,Chennai Super Kings,Kings XI Punjab
335983,1,17,17,0,200,Chennai Super Kings,Kings XI Punjab
335983,1,18,15,0,215,Chennai Super Kings,Kings XI Punjab
335983,1,19,25,0,240,Chennai Super Kings,Kings XI Punjab
335983,2,0,9,0,9,Kings XI Punjab,Chennai Super Kings
335983,2,1,7,0,16,Kings XI Punjab,Chennai Super Kings
335983,2,2,11,0,27,Kings XI Punjab,Chennai Super Kings
335983,2,3,10,0,37,Kings XI Punjab,Chennai Super Kings
335983,2,4,10,0,47,Kings XI Punjab,Chennai Super Kings
335983,2,5,16,1,63,Kings XI Punjab,Chennai Super Kings
335983,2,6,6,0,69,Kings XI Punjab,Chennai Super Kings
335983,2,7,15,0,84,Kings XI Punjab,Chennai Super Kings
335983,2,8,13,0,97,Kings XI Punjab,Chennai Super Kings
335983,2,9,13,0,110,Kings XI Punjab,Chennai Super Kings
335983,2,10,5,1,115,Kings XI Punjab,Chennai Super Kings
335983,2,11,12,0,127,Kings XI Punjab,Chennai Super Kings
335983,2,12,14,0,141,Kings XI Punjab,Chennai Super Kings
335983,2,13,11,0,152,Kings XI Punjab,Chennai Super Kings
335983,2,14,13,1,165,Kings XI Punjab,Chennai Super Kings
335983,2,15,11,0,176,Kings XI Punjab,Chennai Super Kings
335983,2,16,10,0,186,Kings XI Punjab,Chennai Super Kings
335983,2,17,5,1,191,Kings XI Punjab,Chennai Super Kings
335983,2,18,7,0,198,Kings XI Punjab,Chennai Super Kings
335983,2,19,9,0,207,Kings XI Punjab,Chennai Super Kings
335984,1,0,7,0,7,Rajasthan Royals,Delhi Daredevils
335984,1,1,10,0,17,Rajasthan Royals,Delhi Daredevils
335984,1,2,0,1,17,Rajasthan Royals,Delhi Daredevils
335984,1,3,14,1,31,Rajasthan Royals,Delhi Daredevils
335984,1,4,6,0,37,Rajasthan Royals,Delhi Daredevils
335984,1,5,3,0,40,Rajasthan Royals,Delhi Daredevils
335984,1,6,4,1,44,Rajasthan Royals,Delhi Daredevils
335984,1,7,4,1,48,Rajasthan Royals,Delhi Daredevils
335984,1,8,3,0,51,Rajasthan Royals,Delhi Daredevils
335984,1,9,6,0,57,Rajasthan Royals,Delhi Daredevils
335984,1,10,2,1,59,Rajasthan Royals,Delhi Daredevils
335984,1,11,12,0,71,Rajasthan Royals,Delhi Daredevils
335984,1,12,9,1,80,Rajasthan Royals,Delhi Daredevils
335984,1,13,7,0,87,Rajasthan Royals,Delhi Daredevils
335984,1,14,9,1,96,Rajasthan Royals,Delhi Daredevils
335984,1,15,10,0,106,Rajasthan Royals,Delhi Daredevils
335984,1,16,4,0,110,Rajasthan Royals,Delhi Daredevils
335984,1,17,1,1,111,Rajasthan Royals,Delhi Daredevils
335984,1,18,10,0,121,Rajasthan Royals,Delhi Daredevils
335984,1,19,8,0,129,Rajasthan Royals,Delhi Daredevils
335984,2,0,8,0,8,Delhi Daredevils,Rajasthan Royals
335984,2,1,13,1,21,Delhi Daredevils,Rajasthan Royals
335984,2,2,5,0,26,Delhi Daredevils,Rajasthan Royals
335984,2,3,10,0,36,Delhi Daredevils,Rajasthan Royals
335984,2,4,12,0,48,Delhi Daredevils,Rajasthan Royals
335984,2,5,7,0,55,Delhi Daredevils,Rajasthan Royals
335984,2,6,4,0,59,Delhi Daredevils,Rajasthan Royals
335984,2,7,12,0,71,Delhi Daredevils,Rajasthan Royals
335984,2,8,7,0,78,Delhi Daredevils,Rajasthan Royals
335984,2,9,8,0,86,Delhi Daredevils,Rajasthan Royals
335984,2,10,9,0,95,Delhi Daredevils,Rajasthan Royals
335984,2,11,5,0,100,Delhi Daredevils,Rajasthan Royals
335984,2,12,11,0,111,Delhi Daredevils,Rajasthan Royals
335984,2,13,4,0,115,Delhi Daredevils,Rajasthan Royals
335984,2,14,13,0,128,Delhi Daredevils,Rajasthan Royals
335984,2,15,4,0,132,Delhi Daredevils,Rajasthan Royals
335985,1,0,8,0,8,Mumbai Indians,Royal Challengers Bangalore
335985,1,1,5,1,13,Mumbai Indians,Royal Challengers Bangalore
335985,1,2,6,0,19,Mumbai Indians,Royal Challengers Bangalore
335985,1,3,3,1,22,Mumbai Indians,Royal Challengers Bangalore
335985,1,4,19,0,41,Mumbai Indians,Royal Challengers Bangalore
335985,1,5,6,1,47,Mumbai Indians,Royal Challengers Bangalore
335985,1,6,7,0,54,Mumbai Indians,Royal Challengers Bangalore
335985,1,7,6,0,60,Mumbai Indians,Royal Challengers Bangalore
335985,1,8,12,0,72,Mumbai Indians,Royal Challengers Bangalore
335985,1,9,2,0,74,Mumbai Indians,Royal Challengers Bangalore
335985,1,10,7,0,81,Mumbai Indians,Royal Challengers Bangalore
335985,1,11,13,0,94,Mumbai Indians,Royal Challengers Bangalore
335985,1,12,3,0,97,Mumbai Indians,Royal Challengers Bangalore
335985,1,13,2,1,99,Mumbai Indians,Royal Challengers Bangalore
335985,1,14,6,0,105,Mumbai Indians,Royal Challengers Bangalore
335985,1,15,13,0,118,Mumbai Indians,Royal Challengers Bangalore
335985,1,16,11,1,129,Mumbai Indians,Royal Challengers Bangalore
335985,1,17,20,0,149,Mumbai Indians,Royal Challengers Bangalore
335985,1,18,9,1,158,Mumbai Indians,Royal Challengers Bangalore
335985,1,19,7,1,165,Mumbai Indians,Royal Challengers Bangalore
335985,2,0,10,0,10,Royal Challengers Bangalore,Mumbai Indians
335985,2,1,1,0,11,Royal Challengers Bangalore,Mumbai Indians
335985,2,2,11,0,22,Royal Challengers Bangalore,Mumbai Indians
335985,2,3,5,0,27,Royal Challengers Bangalore,Mumbai Indians
335985,2,4,10,1,37,Royal Challengers Bangalore,Mumbai Indians
335985,2,5,3,0,40,Royal Challengers Bangalore,Mumbai Indians
335985,2,6,6,0,46,Royal Challengers Bangalore,Mumbai Indians
335985,2,7,8,0,54,Royal Challengers Bangalore,Mumbai Indians
335985,2,8,15,1,69,Royal Challengers Bangalore,Mumbai Indians
335985,2,9,7,1,76,Royal Challengers Bangalore,Mumbai Indians
335985,2,10,4,0,80,Royal Challengers Bangalore,Mumbai Indians
335985,2,11,14,0,94,Royal Challengers Bangalore,Mumbai Indians
335985,2,12,10,0,104,Royal Challengers Bangalore,Mumbai Indians
335985,2,13,5,1,109,Royal Challengers Bangalore,Mumbai Indians
335985,2,14,9,0,118,Royal Challengers Bangalore,Mumbai Indians
335985,2,15,8,0,126,Royal Challengers Bangalore,Mumbai Indians
335985,2,16,10,0,136,Royal Challengers Bangalore,Mumbai Indians
335985,2,17,19,0,155,Royal Challengers Bangalore,Mumbai Indians
335985,2,18,8,1,163,Royal Challengers Bangalore,Mumbai Indians
335985,2,19,3,0,166,Royal Challengers Bangalore,Mumbai Indians
335986,1,0,9,0,9,Deccan Chargers,Kolkata Knight Riders
335986,1,1,5,0,14,Deccan Chargers,Kolkata Knight Riders
335986,1,2,7,0,21,Deccan Chargers,Kolkata Knight Riders
335986,1,3,0,1,21,Deccan Chargers,Kolkata Knight Riders
335986,1,4,2,1,23,Deccan Chargers,Kolkata Knight Riders
335986,1,5,16,0,39,Deccan Chargers,Kolkata Knight Riders
335986,1,6,6,0,45,Deccan Chargers,Kolkata Knight Riders
335986,1,7,2,0,47,Deccan Chargers,Kolkata Knight Riders
335986,1,8,1,2,48,Deccan Chargers,Kolkata Knight Riders
335986,1,9,4,0,52,Deccan Chargers,Kolkata Knight Riders
335986,1,10,5,0,57,Deccan Chargers,Kolkata Knight Riders
335986,1,11,2,1,59,Deccan Chargers,Kolkata Knight Riders
335986,1,12,3,0,62,Deccan Chargers,Kolkata Knight Riders
335986,1,13,3,0,65,Deccan Chargers,Kolkata Knight Riders
335986,1,14,12,1,77,Deccan Chargers,Kolkata Knight Riders
335986,1,15,5,0,82,Deccan Chargers,Kolkata Knight Riders
335986,1,16,20,0,102,Deccan Chargers,Kolkata Knight Riders
335986,1,17,3,2,105,Deccan Chargers,Kolkata Knight Riders
335986,1,18,5,2,110,Deccan Chargers,Kolkata Knight Riders
335986,2,0,6,0,6,Kolkata Knight Riders,Deccan Chargers
335986,2,1,10,1,16,Kolkata Knight Riders,Deccan Chargers
335986,2,2,2,1,18,Kolkata Knight Riders,Deccan Chargers
335986,2,3,3,0,21,Kolkata Knight Riders,Deccan Chargers
335986,2,4,2,1,23,Kolkata Knight Riders,Deccan Chargers
335986,2,5,3,0,26,Kolkata Knight Riders,Deccan Chargers
335986,2,6,7,0,33,Kolkata Knight Riders,Deccan Chargers
335986,2,7,1,0,34,Kolkata Knight Riders,Deccan Chargers
335986,2,8,1,0,35,Kolkata Knight Riders,Deccan Chargers
335986,2,9,3,0,38,Kolkata Knight Riders,Deccan Chargers
335986,2,10,11,0,49,Kolkata Knight Riders,Deccan Chargers
335986,2,11,15,0,64,Kolkata Knight Riders,Deccan Chargers
335986,2,12,4,1,68,Kolkata Knight Riders,Deccan Chargers
335986,2,13,9,0,77,Kolkata Knight Riders,Deccan Chargers
335986,2,14,4,0,81,Kolkata Knight Riders,Deccan Chargers
335986,2,15,6,0,87,Kolkata Knight Riders,Deccan Chargers
335986,2,16,3,1,90,Kolkata Knight Riders,Deccan Chargers
335986,2,17,13,0,103,Kolkata Knight Riders,Deccan Chargers
335986,2,18,9,0,112,Kolkata Knight Riders,Deccan Chargers
335987,1,0,1,0,1,Kings XI Punjab,Rajasthan Royals
335987,1,1,5,0,6,Kings XI Punjab,Rajasthan Royals
335987,1,2,10,0,16,Kings XI Punjab,Rajasthan Royals
335987,1,3,8,0,24,Kings XI Punjab,Rajasthan Royals
335987,1,4,14,1,38,Kings XI Punjab,Rajasthan Royals
335987,1,5,16,0,54,Kings XI Punjab,Rajasthan Royals
335987,1,6,5,1,59,Kings XI Punjab,Rajasthan Royals
335987,1,7,11,1,70,Kings XI Punjab,Rajasthan Royals
335987,1,8,3,1,73,Kings XI Punjab,Rajasthan Royals
335987,1,9,9,0,82,Kings XI Punjab,Rajasthan Royals
335987,1,10,3,0,85,Kings XI Punjab,Rajasthan Royals
335987,1,11,12,0,97,Kings XI Punjab,Rajasthan Royals
335987,1,12,4,0,101,Kings XI Punjab,Rajasthan Royals
335987,1,13,11,0,112,Kings XI Punjab,Rajasthan Royals
335987,1,14,3,0,115,Kings XI Punjab,Rajasthan Royals
335987,1,15,13,0,128,Kings XI Punjab,Rajasthan Royals
335987,1,16,8,1,136,Kings XI Punjab,Rajasthan Royals
335987,1,17,2,2,138,Kings XI Punjab,Rajasthan Royals
335987,1,18,11,1,149,Kings XI Punjab,Rajasthan Royals
335987,1,19,17,0,166,Kings XI Punjab,Rajasthan Royals
335987,2,0,6,0,6,Rajasthan Royals,Kings XI Punjab
335987,2,1,7,1,13,Rajasthan Royals,Kings XI Punjab
335987,2,2,15,1,28,Rajasthan Royals,Kings XI Punjab
335987,2,3,14,0,42,Rajasthan Royals,Kings XI Punjab
335987,2,4,6,1,48,Rajasthan Royals,Kings XI Punjab
335987,2,5,5,0,53,Rajasthan Royals,Kings XI Punjab
335987,2,6,7,0,60,Rajasthan Royals,Kings XI Punjab
335987,2,7,5,0,65,Rajasthan Royals,Kings XI Punjab
335987,2,8,11,0,76,Rajasthan Royals,Kings XI Punjab
335987,2,9,11,0,87,Rajasthan Royals,Kings XI Punjab
335987,2,10,12,0,99,Rajasthan Royals,Kings XI Punjab
335987,2,11,3,1,102,Rajasthan Royals,Kings XI Punjab
335987,2,12,12,0,114,Rajasthan Royals,Kings XI Punjab
335987,2,13,13,0,127,Rajasthan Royals,Kings XI Punjab
335987,2,14,15,0,142,Rajasthan Royals,Kings XI Punjab
335987,2,15,10,0,152,Rajasthan Royals,Kings XI Punjab
335987,2,16,2,0,154,Rajasthan Royals,Kings XI Punjab
335987,2,17,10,0,164,Rajasthan Royals,Kings XI Punjab
335987,2,18,4,0,168,Rajasthan Royals,Kings XI Punjab
335988,1,0,1,0,1,Deccan Chargers,Delhi Daredevils
335988,1,1,8,1,9,Deccan Chargers,Delhi Daredevils
335988,1,2,6,0,15,Deccan Chargers,Delhi Daredevils
335988,1,3,1,0,16,Deccan Chargers,Delhi Daredevils
335988,1,4,7,0,23,Deccan Chargers,Delhi Daredevils
335988,1,5,2,1,25,Deccan Chargers,Delhi Daredevils
335988,1,6,9,0,34,Deccan Chargers,Delhi Daredevils
335988,1,7,2,1,36,Deccan Chargers,Delhi Daredevils
335988,1,8,7,0,43,Deccan Chargers,Delhi Daredevils
335988,1,9,2,1,45,Deccan Chargers,Delhi Daredevils
335988,1,10,9,0,54,Deccan Chargers,Delhi Daredevils
335988,1,11,6,0,60,Deccan Chargers,Delhi Daredevils
335988,1,12,2,1,62,Deccan Chargers,Delhi Daredevils
335988,1,13,6,0,68,Deccan Chargers,Delhi Daredevils
335988,1,14,5,0,73,Deccan Chargers,Delhi Daredevils
335988,1,15,9,0,82,Deccan Chargers,Delhi Daredevils
335988,1,16,8,1,90,Deccan Chargers,Delhi Daredevils
335988,1,17,26,0,116,Deccan Chargers,Delhi Daredevils
335988,1,18,12,1,128,Deccan Chargers,Delhi Daredevils
335988,1,19,14,1,142,Deccan Chargers,Delhi Daredevils
335988,2,0,4,0,4,Delhi Daredevils,Deccan Chargers
335988,2,1,14,0,18,Delhi Daredevils,Deccan Chargers
335988,2,2,12,0,30,Delhi Daredevils,Deccan Chargers
335988,2,3,2,1,32,Delhi Daredevils,Deccan Chargers
335988,2,4,5,0,37,Delhi Daredevils,Deccan Chargers
335988,2,5,11,0,48,Delhi Daredevils,Deccan Chargers
335988,2,6,7,0,55,Delhi Daredevils,Deccan Chargers
335988,2,7,5,0,60,Delhi Daredevils,Deccan Chargers
335988,2,8,23,0,83,Delhi Daredevils,Deccan Chargers
335988,2,9,12,0,95,Delhi Daredevils,Deccan Chargers
335988,2,10,5,0,100,Delhi Daredevils,Deccan Chargers
335988,2,11,12,0,112,Delhi Daredevils,Deccan Chargers
335988,2,12,30,0,142,Delhi Daredevils,Deccan Chargers
335988,2,13,1,0,143,Delhi Daredevils,Deccan Chargers
335989,1,0,7,0,7,Chennai Super Kings,Mumbai Indians
335989,1,1,9,0,16,Chennai Super Kings,Mumbai Indians
335989,1,2,18,0,34,Chennai Super Kings,Mumbai Indians
335989,1,3,1,1,35,Chennai Super Kings,Mumbai Indians
335989,1,4,5,1,40,Chennai Super Kings,Mumbai Indians
335989,1,5,13,0,53,Chennai Super Kings,Mumbai Indians
335989,1,6,6,0,59,Chennai Super Kings,Mumbai Indians
335989,1,7,5,0,64,Chennai Super Kings,Mumbai Indians
335989,1,8,8,0,72,Chennai Super Kings,Mumbai Indians
335989,1,9,10,0,82,Chennai Super Kings,Mumbai Indians
335989,1,10,14,0,96,Chennai Super Kings,Mumbai Indians
335989,1,11,16,0,112,Chennai Super Kings,Mumbai Indians
335989,1,12,11,0,123,Chennai Super Kings,Mumbai Indians
335989,1,13,14,0,137,Chennai Super Kings,Mumbai Indians
335989,1,14,6,1,143,Chennai Super Kings,Mumbai Indians
335989,1,15,15,0,158,Chennai Super Kings,Mumbai Indians
335989,1,16,10,0,168,Chennai Super Kings,Mumbai Indians
335989,1,17,14,0,182,Chennai Super Kings,Mumbai Indians
335989,1,18,12,1,194,Chennai Super Kings,Mumbai Indians
335989,1,19,14,1,208,Chennai Super Kings,Mumbai Indians
335989,2,0,9,1,9,Mumbai Indians,Chennai Super Kings
335989,2,1,4,0,13,Mumbai Indians,Chennai Super Kings
335989,2,2,12,0,25,Mumbai Indians,Chennai Super Kings
335989,2,3,6,1,31,Mumbai Indians,Chennai Super Kings
335989,2,4,19,0,50,Mumbai Indians,Chennai Super Kings
335989,2,5,2,0,52,Mumbai Indians,Chennai Super Kings
335989,2,6,5,0,57,Mumbai Indians,Chennai Super Kings
335989,2,7,11,0,68,Mumbai Indians,Chennai Super Kings
335989,2,8,7,0,75,Mumbai Indians,Chennai Super Kings
335989,2,9,8,1,83,Mumbai Indians,Chennai Super Kings
335989,2,10,7,0,90,Mumbai Indians,Chennai Super Kings
335989,2,11,9,1,99,Mumbai Indians,Chennai Super Kings
335989,2,12,11,0,110,Mumbai Indians,Chennai Super Kings
335989,2,13,20,0,130,Mumbai Indians,Chennai Super Kings
335989,2,14,4,1,134,Mumbai Indians,Chennai Super Kings
335989,2,15,13,1,147,Mumbai Indians,Chennai Super Kings
335989,2,16,21,0,168,Mumbai Indians,Chennai Super Kings
335989,2,17,13,0,181,Mumbai Indians,Chennai Super Kings
335989,2,18,9,1,190,Mumbai Indians,Chennai Super Kings
335989,2,19,12,0,202,Mumbai Indians,Chennai Super Kings
335990,1,0,12,0,12,Deccan Chargers,Rajasthan Royals
335990,1,1,10,0,22,Deccan Chargers,Rajasthan Royals
335990,1,2,10,2,32,Deccan Chargers,Rajasthan Royals
335990,1,3,1,0,33,Deccan Chargers,Rajasthan Royals
335990,1,4,15,0,48,Deccan Chargers,Rajasthan Royals
335990,1,5,10,0,58,Deccan Chargers,Rajasthan Royals
335990,1,6,3,0,61,Deccan Chargers,Rajasthan Royals
335990,1,7,11,0,72,Deccan Chargers,Rajasthan Royals
335990,1,8,6,1,78,Deccan Chargers,Rajasthan Royals
335990,1,9,7,0,85,Deccan Chargers,Rajasthan Royals
335990,1,10,14,0,99,Deccan Chargers,Rajasthan Royals
335990,1,11,9,0,108,Deccan Chargers,Rajasthan Royals
335990,1,12,10,0,118,Deccan Chargers,Rajasthan Royals
335990,1,13,11,0,129,Deccan Chargers,Rajasthan Royals
335990,1,14,19,0,148,Deccan Chargers,Rajasthan Royals
335990,1,15,12,0,160,Deccan Chargers,Rajasthan Royals
335990,1,16,11,0,171,Deccan Chargers,Rajasthan Royals
335990,1,17,15,1,186,Deccan Chargers,Rajasthan Royals
335990,1,18,17,0,203,Deccan Chargers,Rajasthan Royals
335990,1,19,11,1,214,Deccan Chargers,Rajasthan Royals
335990,2,0,5,0,5,Rajasthan Royals,Deccan Chargers
335990,2,1,9,0,14,Rajasthan Royals,Deccan Chargers
335990,2,2,5,1,19,Rajasthan Royals,Deccan Chargers
335990,2,3,16,0,35,Rajasthan Royals,Deccan Chargers
335990,2,4,22,0,57,Rajasthan Royals,Deccan Chargers
335990,2,5,16,0,73,Rajasthan Royals,Deccan Chargers
335990,2,6,9,0,82,Rajasthan Royals,Deccan Chargers
335990,2,7,16,0,98,Rajasthan Royals,Deccan Chargers
335990,2,8,12,0,110,Rajasthan Royals,Deccan Chargers
335990,2,9,4,1,114,Rajasthan Royals,Deccan Chargers
335990,2,10,7,0,121,Rajasthan Royals,Deccan Chargers
335990,2,11,5,1,126,Rajasthan Royals,Deccan Chargers
335990,2,12,8,0,134,Rajasthan Royals,Deccan Chargers
335990,2,13,5,0,139,Rajasthan Royals,Deccan Chargers
335990,2,14,20,0,159,Rajasthan Royals,Deccan Chargers
335990,2,15,17,0,176,Rajasthan Royals,Deccan Chargers
335990,2,16,10,0,186,Rajasthan Royals,Deccan Chargers
335990,2,17,6,2,192,Rajasthan Royals,Deccan Chargers
335990,2,18,6,2,198,Rajasthan Royals,Deccan Chargers
335990,2,19,19,0,217,Rajasthan Royals,Deccan Chargers
335991,1,0,2,0,2,Kings XI Punjab,Mumbai Indians
335991,1,1,6,1,8,Kings XI Punjab,Mumbai Indians
335991,1,2,7,0,15,Kings XI Punjab,Mumbai Indians
335991,1,3,10,0,25,Kings XI Punjab,Mumbai Indians
335991,1,4,18,0,43,Kings XI Punjab,Mumbai Indians
335991,1,5,17,0,60,Kings XI Punjab,Mumbai Indians
335991,1,6,10,0,70,Kings XI Punjab,Mumbai Indians
335991,1,7,11,0,81,Kings XI Punjab,Mumbai Indians
335991,1,8,5,1,86,Kings XI Punjab,Mumbai Indians
335991,1,9,8,0,94,Kings XI Punjab,Mumbai Indians
335991,1,10,13,1,107,Kings XI Punjab,Mumbai Indians
335991,1,11,3,0,110,Kings XI Punjab,Mumbai Indians
335991,1,12,6,0,116,Kings XI Punjab,Mumbai Indians
335991,1,13,6,1,122,Kings XI Punjab,Mumbai Indians
335991,1,14,16,0,138,Kings XI Punjab,Mumbai Indians
335991,1,15,8,0,146,Kings XI Punjab,Mumbai Indians
335991,1,16,6,1,152,Kings XI Punjab,Mumbai Indians
335991,1,17,5,1,157,Kings XI Punjab,Mumbai Indians
335991,1,18,12,2,169,Kings XI Punjab,Mumbai Indians
335991,1,19,13,2,182,Kings XI Punjab,Mumbai Indians
335991,2,0,2,0,2,Mumbai Indians,Kings XI Punjab
335991,2,1,12,0,14,Mumbai Indians,Kings XI Punjab
335991,2,2,4,2,18,Mumbai Indians,Kings XI Punjab
335991,2,3,3,0,21,Mumbai Indians,Kings XI Punjab
335991,2,4,13,0,34,Mumbai Indians,Kings XI Punjab
335991,2,5,5,0,39,Mumbai Indians,Kings XI Punjab
335991,2,6,7,0,46,Mumbai Indians,Kings XI Punjab
335991,2,7,15,0,61,Mumbai Indians,Kings XI Punjab
335991,2,8,4,1,65,Mumbai Indians,Kings XI Punjab
335991,2,9,2,1,67,Mumbai Indians,Kings XI Punjab
335991,2,10,1,0,68,Mumbai Indians,Kings XI Punjab
335991,2,11,22,0,90,Mumbai Indians,Kings XI Punjab
335991,2,12,4,1,94,Mumbai Indians,Kings XI Punjab
335991,2,13,4,2,98,Mumbai Indians,Kings XI Punjab
335991,2,14,3,0,101,Mumbai Indians,Kings XI Punjab
335991,2,15,4,1,105,Mumbai Indians,Kings XI Punjab
335991,2,16,1,0,106,Mumbai Indians,Kings XI Punjab
335991,2,17,7,1,113,Mumbai Indians,Kings XI Punjab
335991,2,18,3,0,116,Mumbai Indians,Kings XI Punjab
335991,2,19,0,0,116,Mumbai Indians,Kings XI Punjab
335992,1,0,1,1,1,Royal Challengers Bangalore,Rajasthan Royals
335992,1,1,15,0,16,Royal Challengers Bangalore,Rajasthan Royals
335992,1,2,1,1,17,Royal Challengers Bangalore,Rajasthan Royals
335992,1,3,12,0,29,Royal Challengers Bangalore,Rajasthan Royals
335992,1,4,13,0,42,Royal Challengers Bangalore,Rajasthan Royals
335992,1,5,15,0,57,Royal Challengers Bangalore,Rajasthan Royals
335992,1,6,7,1,64,Royal Challengers Bangalore,Rajasthan Royals
335992,1,7,4,1,68,Royal Challengers Bangalore,Rajasthan Royals
335992,1,8,8,0,76,Royal Challengers Bangalore,Rajasthan Royals
335992,1,9,1,1,77,Royal Challengers Bangalore,Rajasthan Royals
335992,1,10,1,0,78,Royal Challengers Bangalore,Rajasthan Royals
335992,1,11,0,1,78,Royal Challengers Bangalore,Rajasthan Royals
335992,1,12,10,0,88,Royal Challengers Bangalore,Rajasthan Royals
335992,1,13,2,1,90,Royal Challengers Bangalore,Rajasthan Royals
335992,1,14,5,0,95,Royal Challengers Bangalore,Rajasthan Royals
335992,1,15,13,0,108,Royal Challengers Bangalore,Rajasthan Royals
335992,1,16,4,0,112,Royal Challengers Bangalore,Rajasthan Royals
335992,1,17,9,0,121,Royal Challengers Bangalore,Rajasthan Royals
335992,1,18,9,0,130,Royal Challengers Bangalore,Rajasthan Royals
335992,1,19,5,1,135,Royal Challengers Bangalore,Rajasthan Royals
335992,2,0,9,1,9,Rajasthan Royals,Royal Challengers Bangalore
335992,2,1,9,0,18,Rajasthan Royals,Royal Challengers Bangalore
335992,2,2,7,0,25,Rajasthan Royals,Royal Challengers Bangalore
335992,2,3,6,1,31,Rajasthan Royals,Royal Challengers Bangalore
335992,2,4,8,0,39,Rajasthan Royals,Royal Challengers Bangalore
335992,2,5,6,0,45,Rajasthan Royals,Royal Challengers Bangalore
335992,2,6,7,0,52,Rajasthan Royals,Royal Challengers Bangalore
335992,2,7,9,0,61,Rajasthan Royals,Royal Challengers Bangalore
335992,2,8,7,0,68,Rajasthan Royals,Royal Challengers Bangalore
335992,2,9,5,0,73,Rajasthan Royals,Royal Challengers Bangalore
335992,2,10,6,0,79,Rajasthan Royals,Royal Challengers Bangalore
335992,2,11,4,0,83,Rajasthan Royals,Royal Challengers Bangalore
